Geração;Fitness;
322;33600,561458470715;
323;33600,561458470715;
324;33600,561458470715;
325;33600,561458470715;
326;33600,561458470715;
327;33600,561458470715;
328;33600,561458470715;
329;33600,561458470715;
330;33600,561458470715;
331;33600,561458470715;
332;33600,561458470715;
333;33600,561458470715;
334;33600,561458470715;
335;33600,561458470715;
336;33600,561458470715;
337;33600,561458470715;
338;33600,561458470715;
339;33600,561458470715;
340;33600,561458470715;
341;33600,561458470715;
342;33600,561458470715;
343;33600,561458470715;
344;33600,561458470715;
345;33600,561458470715;
346;33600,561458470715;
347;33600,561458470715;
348;33600,561458470715;
349;33600,561458470715;
350;33600,561458470715;
351;33600,56145847071;
352;33600,56145847071;
353;33600,56145847071;
354;33600,56145847071;
355;33600,56145847071;
356;33600,56145847071;
357;33600,56145847071;
358;33600,56145847071;
359;33600,56145847071;
360;33600,56145847071;
361;33600,56145847071;
362;33600,56145847071;
363;33600,56145847071;
364;33600,56145847071;
365;33600,56145847071;
366;33600,56145847071;
367;33600,56145847071;
368;33600,56145847071;
369;33600,56145847071;
370;33600,56145847071;
371;33600,56145847071;
372;33600,56145847071;
373;33600,56145847071;
374;33600,56145847071;
375;33600,56145847071;
376;33600,56145847071;
377;33600,56145847071;
378;33600,56145847071;
379;33600,56145847071;
380;33600,56145847071;
381;33600,56145847071;
382;33600,56145847071;
383;33600,56145847071;
384;33600,56145847071;
385;33600,56145847071;
386;33600,56145847071;
387;33600,56145847071;
388;33600,56145847071;
389;33600,56145847071;
390;33600,56145847071;
391;33600,56145847071;
392;33600,56145847071;
393;33600,56145847071;
394;33600,56145847071;
395;33600,56145847071;
396;33600,56145847071;
397;33600,56145847071;
398;33600,56145847071;
399;33600,56145847071;
400;33600,56145847071;
401;33600,56145847071;
402;33600,56145847071;
403;33600,56145847071;
404;33600,56145847071;
405;33600,56145847071;
406;33600,56145847071;
407;33600,56145847071;
408;33600,56145847071;
409;33600,56145847071;
410;33600,56145847071;
411;33600,56145847071;
412;33600,56145847071;
413;33600,56145847071;
414;33600,56145847071;
415;33600,56145847071;
416;33600,56145847071;
417;33600,56145847071;
418;33600,56145847071;
419;33600,56145847071;
420;33600,56145847071;
421;33600,56145847071;
422;33600,56145847071;
423;33600,56145847071;
424;33600,56145847071;
425;33600,56145847071;
426;33600,56145847071;
427;33600,56145847071;
428;33600,56145847071;
429;33600,56145847071;
430;33600,56145847071;
431;33600,56145847071;
432;33600,56145847071;
433;33523,70850743559;
434;33523,70850743559;
435;33523,70850743559;
436;33523,70850743559;
437;33523,70850743559;
438;33523,70850743559;
439;33523,70850743559;
440;33523,70850743559;
441;33523,70850743559;
442;33523,70850743559;
443;33523,70850743559;
444;33523,70850743559;
445;33523,70850743559;
446;33523,70850743559;
447;33523,70850743559;
448;33523,70850743559;
449;33523,70850743559;
450;33523,70850743559;
451;33523,70850743559;
452;33523,70850743559;
453;33523,70850743559;
454;33523,70850743559;
455;33523,70850743559;
456;33523,70850743559;
457;33523,708507435585;
458;33523,708507435585;
459;33523,708507435585;
460;33523,708507435585;
461;33523,708507435585;
462;33523,708507435585;
463;33523,708507435585;
464;33523,708507435585;
465;33523,708507435585;
466;33523,708507435585;
467;33523,708507435585;
468;33523,708507435585;
469;33523,708507435585;
470;33523,708507435585;
471;33523,708507435585;
472;33523,708507435585;
473;33523,708507435585;
474;33523,708507435585;
475;33523,708507435585;
476;33523,708507435585;
477;33523,708507435585;
478;33523,708507435585;
479;33523,708507435585;
480;33523,708507435585;
481;33523,708507435585;
482;33523,708507435585;
483;33523,708507435585;
484;33523,708507435585;
485;33523,708507435585;
486;33523,708507435585;
487;33523,708507435585;
488;33523,708507435585;
489;33523,708507435585;
490;33523,708507435585;
491;33523,708507435585;
492;33523,708507435585;
493;33523,708507435585;
494;33523,708507435585;
495;33523,708507435585;
496;33523,708507435585;
497;33523,708507435585;
498;33523,708507435585;
499;33523,708507435585;
500;33523,708507435585;
501;33523,708507435585;
502;33523,708507435585;
503;33523,708507435585;
504;33523,708507435585;
505;33523,708507435585;
506;33523,708507435585;
507;33523,708507435585;
508;33523,708507435585;
509;33523,708507435585;
510;33523,708507435585;
511;33523,708507435585;
512;33523,708507435585;
513;33523,708507435585;
514;33523,708507435585;
515;33523,708507435585;
516;33523,708507435585;
517;33523,708507435585;
518;33523,708507435585;
519;33523,708507435585;
520;33523,708507435585;
521;33523,708507435585;
522;33523,708507435585;
523;33523,708507435585;
524;33523,708507435585;
525;33523,708507435585;
526;33523,708507435585;
527;33523,708507435585;
528;33523,708507435585;
529;33523,708507435585;
530;33523,708507435585;
531;33523,708507435585;
532;33523,708507435585;
533;33523,708507435585;
534;33523,708507435585;
535;33523,708507435585;
536;33523,708507435585;
537;33523,708507435585;
538;33523,708507435585;
539;33523,708507435585;
540;33523,708507435585;
541;33523,708507435585;
542;33523,708507435585;
543;33523,708507435585;
544;33523,708507435585;
545;33523,708507435585;
546;33523,708507435585;
547;33523,708507435585;
548;33523,708507435585;
549;33523,708507435585;
550;33523,708507435585;
551;33523,708507435585;
552;33523,708507435585;
553;33523,708507435585;
554;33523,708507435585;
555;33523,708507435585;
556;33523,708507435585;
557;33523,708507435585;
558;33523,708507435585;
559;33523,708507435585;
560;33523,708507435585;
561;33523,708507435585;
562;33523,708507435585;
563;33523,708507435585;
564;33523,708507435585;
565;33523,708507435585;
566;33523,708507435585;
567;33523,708507435585;
568;33523,708507435585;
569;33523,708507435585;
570;33523,708507435585;
571;33523,708507435585;
572;33523,708507435585;
573;33523,708507435585;
574;33523,708507435585;
575;33523,708507435585;
576;33523,708507435585;
577;33523,708507435585;
578;33523,708507435585;
579;33523,708507435585;
580;33523,708507435585;
581;33523,708507435585;
582;33523,708507435585;
583;33523,708507435585;
584;33523,708507435585;
585;33523,708507435585;
586;33523,708507435585;
587;33523,708507435585;
588;33523,708507435585;
589;33523,708507435585;
590;33523,708507435585;
591;33523,708507435585;
592;33523,708507435585;
593;33523,708507435585;
594;33523,708507435585;
595;33523,708507435585;
596;33523,708507435585;
597;33523,708507435585;
598;33523,708507435585;
599;33523,708507435585;
600;33523,708507435585;
601;33523,708507435585;
602;33523,708507435585;
603;33523,708507435585;
604;33523,708507435585;
605;33523,708507435585;
606;33523,708507435585;
607;33523,708507435585;
608;33523,708507435585;
609;33523,708507435585;
610;33523,708507435585;
611;33523,708507435585;
612;33523,708507435585;
613;33523,708507435585;
614;33523,708507435585;
615;33523,708507435585;
616;33523,708507435585;
617;33523,708507435585;
618;33523,708507435585;
619;33523,708507435585;
620;33523,708507435585;
621;33523,708507435585;
622;33523,708507435585;
623;33523,708507435585;
624;33523,708507435585;
625;33523,708507435585;
626;33523,708507435585;
627;33523,708507435585;
628;33523,708507435585;
629;33523,708507435585;
630;33523,708507435585;
631;33523,708507435585;
632;33523,708507435585;
633;33523,708507435585;
634;33523,708507435585;
635;33523,708507435585;
636;33523,708507435585;
637;33523,708507435585;
638;33523,708507435585;
639;33523,708507435585;
640;33523,708507435585;
641;33523,708507435585;
642;33523,708507435585;
643;33523,708507435585;
644;33523,708507435585;
645;33523,708507435585;
646;33523,708507435585;
647;33523,708507435585;
648;33523,708507435585;
649;33523,708507435585;
650;33523,708507435585;
651;33523,708507435585;
652;33523,708507435585;
653;33523,708507435585;
654;33523,708507435585;
655;33523,708507435585;
656;33523,708507435585;
657;33523,708507435585;
658;33523,708507435585;
659;33523,708507435585;
660;33523,708507435585;
661;33523,708507435585;
662;33523,708507435585;
663;33523,708507435585;
664;33523,708507435585;
665;33523,708507435585;
666;33523,708507435585;
667;33523,708507435585;
668;33523,708507435585;
669;33523,708507435585;
670;33523,708507435585;
671;33523,708507435585;
672;33523,708507435585;
673;33523,708507435585;
674;33523,708507435585;
675;33523,708507435585;
676;33523,708507435585;
677;33523,708507435585;
678;33523,708507435585;
679;33523,708507435585;
680;33523,708507435585;
681;33523,708507435585;
682;33523,708507435585;
683;33523,708507435585;
684;33523,708507435585;
685;33523,708507435585;
686;33523,708507435585;
687;33523,708507435585;
688;33523,708507435585;
689;33523,708507435585;
690;33523,708507435585;
691;33523,708507435585;
692;33523,708507435585;
693;33523,708507435585;
694;33523,708507435585;
695;33523,708507435585;
696;33523,708507435585;
697;33523,708507435585;
698;33523,708507435585;
699;33523,708507435585;
700;33523,708507435585;
701;33523,708507435585;
702;33523,708507435585;
703;33523,708507435585;
704;33523,708507435585;
705;33523,708507435585;
706;33523,708507435585;
707;33523,708507435585;
708;33523,708507435585;
709;33523,708507435585;
710;33523,708507435585;
711;33523,708507435585;
712;33523,708507435585;
713;33523,708507435585;
714;33523,708507435585;
715;33523,708507435585;
716;33523,708507435585;
717;33523,708507435585;
718;33523,708507435585;
719;33523,708507435585;
720;33523,708507435585;
721;33523,708507435585;
722;33523,708507435585;
723;33523,708507435585;
724;33523,708507435585;
725;33523,708507435585;
726;33523,708507435585;
727;33523,708507435585;
728;33523,708507435585;
729;33523,708507435585;
730;33523,708507435585;
731;33523,708507435585;
732;33523,708507435585;
733;33523,708507435585;
734;33523,708507435585;
735;33523,708507435585;
736;33523,708507435585;
737;33523,708507435585;
738;33523,708507435585;
739;33523,708507435585;
740;33523,708507435585;
741;33523,708507435585;
742;33523,708507435585;
743;33523,708507435585;
744;33523,708507435585;
745;33523,708507435585;
746;33523,708507435585;
747;33523,708507435585;
748;33523,708507435585;
749;33523,708507435585;
750;33523,708507435585;
751;33523,708507435585;
752;33523,708507435585;
753;33523,708507435585;
754;33523,708507435585;
755;33523,708507435585;
756;33523,708507435585;
757;33523,708507435585;
758;33523,708507435585;
759;33523,708507435585;
760;33523,708507435585;
761;33523,708507435585;
762;33523,708507435585;
763;33523,708507435585;
764;33523,708507435585;
765;33523,708507435585;
766;33523,708507435585;
767;33523,708507435585;
768;33523,708507435585;
769;33523,708507435585;
770;33523,708507435585;
771;33523,708507435585;
772;33523,708507435585;
773;33523,708507435585;
774;33523,708507435585;
775;33523,708507435585;
776;33523,708507435585;
777;33523,708507435585;
778;33523,708507435585;
779;33523,708507435585;
780;33523,708507435585;
781;33523,708507435585;
782;33523,708507435585;
783;33523,708507435585;
784;33523,708507435585;
785;33523,708507435585;
786;33523,708507435585;
787;33523,708507435585;
788;33523,708507435585;
789;33523,708507435585;
790;33523,708507435585;
791;33523,708507435585;
792;33523,708507435585;
793;33523,708507435585;
794;33523,708507435585;
795;33523,708507435585;
796;33523,708507435585;
797;33523,708507435585;
798;33523,708507435585;
799;33523,708507435585;
800;33523,708507435585;
801;33523,708507435585;
802;33523,708507435585;
803;33523,708507435585;
804;33523,708507435585;
805;33523,708507435585;
806;33523,708507435585;
807;33523,708507435585;
808;33523,708507435585;
809;33523,708507435585;
810;33523,708507435585;
811;33523,708507435585;
812;33523,708507435585;
813;33523,708507435585;
814;33523,708507435585;
815;33523,708507435585;
816;33523,708507435585;
817;33523,708507435585;
818;33523,708507435585;
819;33523,708507435585;
820;33523,708507435585;
821;33523,708507435585;
822;33523,708507435585;
823;33523,708507435585;
824;33523,708507435585;
825;33523,708507435585;
826;33523,708507435585;
827;33523,708507435585;
828;33523,708507435585;
829;33523,708507435585;
830;33523,708507435585;
831;33523,708507435585;
832;33523,708507435585;
833;33523,708507435585;
834;33523,708507435585;
835;33523,708507435585;
836;33523,708507435585;
837;33523,708507435585;
838;33523,708507435585;
839;33523,708507435585;
840;33523,708507435585;
841;33523,708507435585;
842;33523,708507435585;
843;33523,708507435585;
844;33523,708507435585;
845;33523,708507435585;
846;33523,708507435585;
847;33523,708507435585;
848;33523,708507435585;
849;33523,708507435585;
850;33523,708507435585;
851;33523,708507435585;
852;33523,708507435585;
853;33523,708507435585;
854;33523,708507435585;
855;33523,708507435585;
856;33523,708507435585;
857;33523,708507435585;
858;33523,708507435585;
859;33523,708507435585;
860;33523,708507435585;
861;33523,708507435585;
862;33523,708507435585;
863;33523,708507435585;
864;33523,708507435585;
865;33523,708507435585;
866;33523,708507435585;
867;33523,708507435585;
868;33523,708507435585;
869;33523,708507435585;
870;33523,708507435585;
871;33523,708507435585;
872;33523,708507435585;
873;33523,708507435585;
874;33523,708507435585;
875;33523,708507435585;
876;33523,708507435585;
877;33523,708507435585;
878;33523,708507435585;
879;33523,708507435585;
880;33523,708507435585;
881;33523,708507435585;
882;33523,708507435585;
883;33523,708507435585;
884;33523,708507435585;
885;33523,708507435585;
886;33523,708507435585;
887;33523,708507435585;
888;33523,708507435585;
889;33523,708507435585;
890;33523,708507435585;
891;33523,708507435585;
892;33523,708507435585;
893;33523,708507435585;
894;33523,708507435585;
895;33523,708507435585;
896;33523,708507435585;
897;33523,708507435585;
898;33523,708507435585;
899;33523,708507435585;
900;33523,708507435585;
901;33523,708507435585;
902;33523,708507435585;
903;33523,708507435585;
904;33523,708507435585;
905;33523,708507435585;
906;33523,708507435585;
907;33523,708507435585;
908;33523,708507435585;
909;33523,708507435585;
910;33523,708507435585;
911;33523,708507435585;
912;33523,708507435585;
913;33523,708507435585;
914;33523,708507435585;
915;33523,708507435585;
916;33523,708507435585;
917;33523,708507435585;
918;33523,708507435585;
919;33523,708507435585;
920;33523,708507435585;
921;33523,708507435585;
922;33523,708507435585;
923;33523,708507435585;
924;33523,708507435585;
925;33523,708507435585;
926;33523,708507435585;
927;33523,708507435585;
928;33523,708507435585;
929;33523,708507435585;
930;33523,708507435585;
931;33523,708507435585;
932;33523,708507435585;
933;33523,708507435585;
934;33523,708507435585;
935;33523,708507435585;
936;33523,708507435585;
937;33523,708507435585;
938;33523,708507435585;
939;33523,708507435585;
940;33523,708507435585;
941;33523,708507435585;
942;33523,708507435585;
943;33523,708507435585;
944;33523,708507435585;
945;33523,708507435585;
946;33523,708507435585;
947;33523,708507435585;
948;33523,708507435585;
949;33523,708507435585;
950;33523,708507435585;
951;33523,708507435585;
952;33523,708507435585;
953;33523,708507435585;
954;33523,708507435585;
955;33523,708507435585;
956;33523,708507435585;
957;33523,708507435585;
958;33523,708507435585;
959;33523,708507435585;
960;33523,708507435585;
961;33523,708507435585;
962;33523,708507435585;
963;33523,708507435585;
964;33523,708507435585;
965;33523,708507435585;
966;33523,708507435585;
967;33523,708507435585;
968;33523,708507435585;
969;33523,708507435585;
970;33523,708507435585;
971;33523,708507435585;
972;33523,708507435585;
973;33523,708507435585;
974;33523,708507435585;
975;33523,708507435585;
976;33523,708507435585;
977;33523,708507435585;
978;33523,708507435585;
979;33523,708507435585;
980;33523,708507435585;
981;33523,708507435585;
982;33523,708507435585;
983;33523,708507435585;
984;33523,708507435585;
985;33523,708507435585;
986;33523,708507435585;
987;33523,708507435585;
988;33523,708507435585;
989;33523,708507435585;
990;33523,708507435585;
991;33523,708507435585;
992;33523,708507435585;
993;33523,708507435585;
994;33523,708507435585;
995;33523,708507435585;
996;33523,708507435585;
997;33523,708507435585;
998;33523,708507435585;
999;33523,708507435585;
0;39236,88489845504;
0;39236,88489845504;
0;39236,884898455035;
0;39236,884898455035;
0;39236,88489845504;
0;39236,88489845504;
0;39236,884898455035;
0;39236,88489845504;
0;39236,884898455035;
0;39236,884898455035;
0;39236,88489845504;
0;39236,884898455035;
0;39236,884898455035;
0;39236,88489845504;
0;39236,884898455035;
0;39246,40758548071;
0;39236,884898455035;
0;39236,88489845504;
0;18809,61534645011;
1;18809,61534645011;
2;18377,71402811489;
3;18377,71402811489;
0;39236,884898455035;
0;22679,86185060614;
1;22195,723757646378;
2;22195,723757646378;
0;39236,884898455035;
0;24260,227125921763;
0;39236,88489845504;
0;27927,05020708812;
1;23131,720509585473;
2;21033,953527507125;
0;39236,884898455035;
0;27553,907846521077;
1;24744,046580029048;
2;24431,2750272071;
3;23700,135311413054;
0;39236,884898455035;
0;20825,314443949283;
0;39236,88489845504;
0;34413,652037319116;
1;33960,83284038077;
2;33960,83284038077;
3;33600,561458470715;
4;33600,561458470715;
5;33600,561458470715;
6;33600,561458470715;
7;33600,561458470715;
8;33600,561458470715;
9;33600,561458470715;
10;33600,561458470715;
11;33600,561458470715;
12;33600,561458470715;
13;33600,561458470715;
14;33600,561458470715;
15;33600,561458470715;
16;33600,561458470715;
17;33600,561458470715;
18;33600,561458470715;
19;33600,561458470715;
20;33600,561458470715;
21;33600,561458470715;
22;33600,561458470715;
23;33600,561458470715;
24;33600,561458470715;
25;33600,561458470715;
26;33600,561458470715;
27;33600,561458470715;
28;33600,561458470715;
29;33600,561458470715;
30;33600,561458470715;
31;33600,561458470715;
32;33600,561458470715;
33;33600,561458470715;
34;33600,561458470715;
35;33600,561458470715;
36;33600,561458470715;
37;33600,561458470715;
38;33600,561458470715;
39;33600,561458470715;
40;33600,561458470715;
41;33600,561458470715;
42;33600,561458470715;
43;33600,561458470715;
44;33600,561458470715;
45;33600,561458470715;
46;33600,561458470715;
47;33600,561458470715;
48;33600,561458470715;
49;33600,561458470715;
50;33600,561458470715;
51;33600,561458470715;
52;33600,561458470715;
53;33600,561458470715;
54;33600,561458470715;
55;33600,561458470715;
56;33600,561458470715;
57;33600,561458470715;
58;33600,561458470715;
59;33600,561458470715;
60;33600,561458470715;
61;33600,561458470715;
62;33600,561458470715;
63;33600,561458470715;
64;33600,561458470715;
65;33600,561458470715;
66;33600,561458470715;
67;33600,561458470715;
68;33600,561458470715;
69;33600,561458470715;
70;33600,561458470715;
71;33600,561458470715;
72;33600,561458470715;
73;33600,561458470715;
74;33600,561458470715;
75;33600,561458470715;
76;33600,561458470715;
77;33600,561458470715;
78;33600,561458470715;
79;33600,561458470715;
80;33600,561458470715;
81;33600,561458470715;
82;33600,561458470715;
83;33600,561458470715;
84;33600,561458470715;
85;33600,561458470715;
86;33600,561458470715;
87;33600,561458470715;
88;33600,561458470715;
89;33600,561458470715;
90;33600,561458470715;
91;33600,561458470715;
92;33600,561458470715;
93;33600,561458470715;
94;33600,561458470715;
95;33600,561458470715;
96;33600,561458470715;
97;33600,561458470715;
98;33600,561458470715;
99;33600,561458470715;
0;39236,884898455035;
0;34182,82314928451;
1;34174,48638109649;
2;34174,48638109649;
3;34174,48638109649;
4;34130,35744523166;
5;34130,35744523166;
6;34130,35744523166;
7;34130,35744523166;
8;34130,35744523166;
9;33732,829710922146;
10;33732,829710922146;
11;33732,829710922146;
12;33732,829710922146;
13;33732,829710922146;
14;33732,829710922146;
15;33732,829710922146;
16;33716,600431037084;
17;33716,600431037084;
18;33716,600431037084;
19;33716,600431037084;
20;33716,600431037084;
21;33716,600431037084;
22;33716,600431037084;
23;33716,600431037084;
24;33716,600431037084;
25;33716,600431037084;
26;33716,600431037084;
27;33716,600431037084;
28;33716,600431037084;
29;33716,600431037084;
30;33716,600431037084;
31;33716,600431037084;
32;33716,600431037084;
33;33716,600431037084;
34;33716,600431037084;
35;33716,600431037084;
36;33716,600431037084;
37;33716,600431037084;
38;33716,600431037084;
39;33716,600431037084;
40;33716,600431037084;
41;33716,600431037084;
42;33716,600431037084;
43;33716,600431037084;
44;33716,600431037084;
45;33716,600431037084;
46;33716,600431037084;
47;33716,600431037084;
48;33716,600431037084;
49;33716,600431037084;
50;33716,600431037084;
51;33716,600431037084;
52;33716,600431037084;
53;33716,600431037084;
54;33701,261761272595;
55;33701,261761272595;
56;33701,261761272595;
57;33701,261761272595;
58;33701,261761272595;
59;33701,261761272595;
60;33701,261761272595;
61;33701,261761272595;
62;33701,261761272595;
63;33701,261761272595;
64;33701,261761272595;
65;33701,261761272595;
66;33701,261761272595;
67;33701,261761272595;
68;33701,261761272595;
69;33701,261761272595;
70;33701,261761272595;
71;33701,261761272595;
72;33701,261761272595;
73;33701,261761272595;
74;33701,261761272595;
75;33701,261761272595;
76;33701,261761272595;
77;33701,261761272595;
78;33701,261761272595;
79;33701,261761272595;
80;33701,261761272595;
81;33701,261761272595;
82;33701,261761272595;
83;33701,261761272595;
84;33701,261761272595;
85;33701,261761272595;
86;33701,261761272595;
87;33701,261761272595;
88;33701,261761272595;
89;33701,261761272595;
90;33701,261761272595;
91;33701,261761272595;
92;33701,261761272595;
93;33701,261761272595;
94;33701,261761272595;
95;33701,261761272595;
96;33701,261761272595;
97;33701,261761272595;
98;33701,261761272595;
99;33701,261761272595;
